datetime,payload_callsign,lat,lon,alt,ascent_rate,batt,ext_humidity,ext_pressure,ext_temperature,frame,sats,speed,temp,upload_time,uploader_alt,uploader_callsign,software_name,software_version,frequency,modulation,baud_rate,snr,rssi,uploader_position,uploader_antenna,uploader_radio,time_received,raw
2025-06-21T19:22:52.000000Z,APEX-2-R,41.95594787597656,-71.08818054199219,1469,-7.07,2.764705882352941,0,0.0,0.0,1818,10,22,6,2025-06-21T19:22:59.814262,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630891,Horus Binary v2,,9.57,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:22:57.783719Z,5C031A07131634E4D22742262D8EC2BD05160A068D3DFD00000000000000F941
2025-06-21T19:22:44.000000Z,APEX-2-R,41.9561653137207,-71.0889663696289,1541,-7.2,2.764705882352941,0,0.0,0.0,1816,10,31,5,2025-06-21T19:22:49.507902,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630888,Horus Binary v2,,5.76,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:22:49.250707Z,5C03180713162C1DD327428D2D8EC205061F0A058D30FD0000000000000057A7
2025-06-21T19:22:48.000000Z,APEX-2-R,41.95601272583008,-71.088623046875,1513,-7.18,2.764705882352941,0,0.0,0.0,1817,10,24,6,2025-06-21T19:22:55.694481,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630894,Horus Binary v2,,9.57,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:22:53.772389Z,5C031907131630F5D22742602D8EC2E905180A068D32FD000000000000001463
2025-06-21T19:24:38.000000Z,APEX-2-R,41.9543342590332,-71.08235168457031,665,-6.36,2.764705882352941,0,0.0,0.0,1838,10,25,9,2025-06-21T19:24:46.332456,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630896,Horus Binary v2,,5.3,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:24:44.280206Z,5C032E071318263DD127422A2A8EC29902190A098D84FD00000000000000BFF2
2025-06-21T19:24:42.000000Z,APEX-2-R,41.95441436767578,-71.08211517333984,639,-6.45,2.764705882352941,0,0.0,0.0,1839,11,17,9,2025-06-21T19:24:50.585362,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630886,Horus Binary v2,,5.3,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T19:24:48.726471Z,5C032F0713182A52D127420B2A8EC27F02110B098D7BFD00000000000000D23F
2025-06-21T18:16:13.000000Z,APEX-2-R,42.299007415771484,-71.120361328125,19046,5.34,2.803921568627451,0,0.0,0.0,1041,10,8,-10,2025-06-21T18:16:20.016125,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630792,Horus Binary v2,,8.94,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:16:19.476313Z,5C03110412100D2F322942A03D8EC2664A080AF68F1602000000000000007E23
2025-06-21T18:15:43.000000Z,APEX-2-R,42.30034637451172,-71.12020111083984,18876,5.22,2.803921568627451,0,0.0,0.0,1035,10,24,-9,2025-06-21T18:15:49.853826,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630798,Horus Binary v2,,4.71,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:15:48.492683Z,5C030B04120F2B8E3329428B3D8EC2BC49180AF78F0A0200000000000000E55D
2025-06-21T18:16:49.000000Z,APEX-2-R,42.298240661621094,-71.11994171142578,19251,6.08,2.803921568627451,0,0.0,0.0,1048,10,17,-10,2025-06-21T18:16:56.355122,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630794,Horus Binary v2,,7.06,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:16:54.469905Z,5C03180412103166312942693D8EC2334B110AF68F600200000000000000C513
2025-06-21T18:18:13.000000Z,APEX-2-R,42.296546936035156,-71.12193298339844,19722,5.41,2.803921568627451,0,0.0,0.0,1064,11,17,-10,2025-06-21T18:18:20.901301,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630787,Horus Binary v2,,7.16,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:18:19.028878Z,5C03280412120DAA2F29426E3E8EC20A4D110BF68F1D0200000000000000B05B
2025-06-21T18:17:28.000000Z,APEX-2-R,42.297271728515625,-71.12112426757812,19469,5.37,2.803921568627451,0,0.0,0.0,1056,10,13,-10,2025-06-21T18:17:34.550004,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630788,Horus Binary v2,,8.01,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:17:33.976487Z,5C03200412111C68302942043E8EC20D4C0D0AF68F190200000000000000EEA5
2025-06-21T18:17:38.000000Z,APEX-2-R,42.29701614379883,-71.12149047851562,19525,5.46,2.803921568627451,0,0.0,0.0,1057,10,14,-10,2025-06-21T18:17:44.712189,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63079,Horus Binary v2,,8.67,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:17:43.533757Z,5C03210412112625302942343E8EC2454C0E0AF68F220200000000000000E2DD
2025-06-21T18:18:45.000000Z,APEX-2-R,42.29661560058594,-71.12168884277344,19882,5.93,2.803921568627451,0,0.0,0.0,1070,11,4,-11,2025-06-21T18:18:51.235020,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.629763,Horus Binary v2,,5.67,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:18:50.000120Z,5C032E0412122DBC2F29424E3E8EC2AA4D040BF58F510200000000000000F613
2025-06-21T18:19:58.000000Z,APEX-2-R,42.29708480834961,-71.12457275390625,20298,6.05,2.784313725490196,0,0.0,0.0,1085,11,17,-11,2025-06-21T18:20:05.576927,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630806,Horus Binary v2,,10.56,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:20:04.501223Z,5C033D0412133A37302942C83F8EC24A4F110BF58E5D0200000000000000C75E
2025-06-21T18:19:24.000000Z,APEX-2-R,42.297054290771484,-71.123291015625,20104,5.36,2.803921568627451,0,0.0,0.0,1078,11,11,-11,2025-06-21T18:19:29.378760,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630794,Horus Binary v2,,2.93,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:19:29.006086Z,5C0336041213182F302942203F8EC2884E0B0BF58F180200000000000000F5FA
2025-06-21T18:22:07.000000Z,APEX-2-R,42.298702239990234,-71.12430572509766,20977,5.65,2.784313725490196,0,0.0,0.0,1110,11,22,-12,2025-06-21T18:22:13.862883,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630801,Horus Binary v2,,5.92,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:22:12.078968Z,5C035604121607DF312942A53F8EC2F151160BF48E3502000000000000006BE7
2025-06-21T18:25:38.000000Z,APEX-2-R,42.29027557373047,-71.1329345703125,22211,5.46,2.764705882352941,0,0.0,0.0,1151,11,28,-12,2025-06-21T18:25:44.635268,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630814,Horus Binary v2,,6.51,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:25:44.299160Z,5C037F041219263E29294210448EC2C3561C0BF48D2202000000000000009086
2025-06-21T18:55:34.000000Z,APEX-2-R,42.293270111083984,-71.29429626464844,17534,-15.9,2.7254901960784315,0,0.0,0.0,1500,10,44,-17,2025-06-21T18:55:41.060576,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63085,Horus Binary v2,,1.34,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:55:40.486068Z,5C03DC051237224F2C2942AE968EC27E442C0AEF8BCAF900000000000000993D
2025-06-21T18:55:30.000000Z,APEX-2-R,42.29365158081055,-71.2943115234375,17598,-17.36,2.7254901960784315,0,0.0,0.0,1499,10,39,-17,2025-06-21T18:55:36.927378,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630848,Horus Binary v2,,-4.44,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:55:36.051714Z,5C03DB0512371EB32C2942B0968EC2BE44270AEF8B38F900000000000000D9C4
2025-06-21T18:55:18.000000Z,APEX-2-R,42.294769287109375,-71.29436492919922,17834,-16.58,2.7254901960784315,0,0.0,0.0,1496,10,17,-17,2025-06-21T18:55:24.761034,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630851,Horus Binary v2,,-5.07,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:55:23.504697Z,5C03D805123712D82D2942B7968EC2AA45110AEF8B86F900000000000000ACBE
2025-06-21T18:56:23.000000Z,APEX-2-R,42.28844451904297,-71.29011535644531,16749,-15.65,2.7254901960784315,0,0.0,0.0,1509,10,36,-18,2025-06-21T18:56:31.411585,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630841,Horus Binary v2,,-10.19,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:56:29.540275Z,5C03E5051238175E2729428A948EC26D41240AEE8BE3F900000000000000B780
2025-06-21T18:56:19.000000Z,APEX-2-R,42.28879165649414,-71.29042053222656,16814,-15.35,2.7254901960784315,0,0.0,0.0,1508,10,43,-18,2025-06-21T18:56:25.241754,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630854,Horus Binary v2,,-10.19,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:56:25.025531Z,5C03E405123813B9272942B2948EC2AE412B0AEE8B01FA00000000000000AAB4
2025-06-21T18:56:58.000000Z,APEX-2-R,42.28474044799805,-71.28684997558594,16207,-15.84,2.7254901960784315,0,0.0,0.0,1516,9,57,-19,2025-06-21T18:57:05.568465,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630841,Horus Binary v2,,-8.06,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:57:04.541574Z,5C03EC0512383A93232942DE928EC24F3F3909ED8BD0F900000000000000905F
2025-06-21T18:57:04.000000Z,APEX-2-R,42.2842903137207,-71.28630065917969,16145,-14.63,2.7254901960784315,0,0.0,0.0,1517,9,64,-19,2025-06-21T18:57:09.715239,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630832,Horus Binary v2,,-1.5,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:57:09.050367Z,5C03ED051239041D23294296928EC2113F4009ED8B49FA00000000000000F02C
2025-06-21T18:58:01.000000Z,APEX-2-R,42.27922058105469,-71.27383422851562,15308,-15.03,2.7254901960784315,0,0.0,0.0,1528,9,90,-19,2025-06-21T18:58:08.366362,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630823,Horus Binary v2,,-5.81,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:58:06.575464Z,5C03F805123A01EC1D2942348C8EC2CC3B5A09ED8B21FA000000000000005180
2025-06-21T18:57:34.000000Z,APEX-2-R,42.28163528442383,-71.27943420410156,15672,-15.18,2.7254901960784315,0,0.0,0.0,1523,9,62,-19,2025-06-21T18:57:40.001194,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630839,Horus Binary v2,,-2.09,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:57:39.523751Z,5C03F30512392265202942128F8EC2383D3E09ED8B12FA00000000000000A871
2025-06-21T18:57:39.000000Z,APEX-2-R,42.28137969970703,-71.27888488769531,15625,-14.9,2.7254901960784315,0,0.0,0.0,1524,9,71,-19,2025-06-21T18:57:46.231469,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630829,Horus Binary v2,,-4.46,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:57:44.048598Z,5C03F40512392722202942CA8E8EC2093D4709ED8B2EFA00000000000000299F
2025-06-21T18:58:27.000000Z,APEX-2-R,42.2763786315918,-71.26719665527344,14908,-13.81,2.7254901960784315,0,0.0,0.0,1533,9,78,-20,2025-06-21T18:58:34.535279,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630823,Horus Binary v2,,-8.61,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:58:33.023649Z,5C03FD05123A1B031B2942CE888EC23C3A4E09EC8B9BFA00000000000000C6BB
2025-06-21T18:58:41.000000Z,APEX-2-R,42.27537155151367,-71.2642593383789,14734,-14.71,2.7254901960784315,0,0.0,0.0,1536,10,74,-20,2025-06-21T18:58:46.675035,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630816,Horus Binary v2,,-4.17,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:58:45.486838Z,5C030006123A29FB1929424D878EC28E394A0AEC8B41FA0000000000000064E4
2025-06-21T18:59:03.000000Z,APEX-2-R,42.27404022216797,-71.25912475585938,14440,-13.34,2.7058823529411766,0,0.0,0.0,1540,9,81,-20,2025-06-21T18:59:08.994590,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630823,Horus Binary v2,,-2.86,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:59:08.015508Z,5C030406123B039E182942AC848EC268385109EC8ACAFA0000000000000004F8
2025-06-21T18:58:53.000000Z,APEX-2-R,42.27448654174805,-71.26087188720703,14547,-11.51,2.7058823529411766,0,0.0,0.0,1538,10,80,-20,2025-06-21T18:59:00.821397,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630813,Horus Binary v2,,-2.73,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:58:59.484409Z,5C030206123A351319294291858EC2D338500AEC8A81FB000000000000000AAA
2025-06-21T18:59:25.000000Z,APEX-2-R,42.27225875854492,-71.25443267822266,14158,-13.44,2.7058823529411766,0,0.0,0.0,1544,10,70,-21,2025-06-21T18:59:31.134432,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630814,Horus Binary v2,,-3.55,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:59:30.543313Z,5C030806123B19CB16294245828EC24E37460AEB8AC0FA000000000000009558
2025-06-21T18:59:29.000000Z,APEX-2-R,42.271636962890625,-71.25328063964844,14086,-11.75,2.7058823529411766,0,0.0,0.0,1545,10,73,-21,2025-06-21T18:59:35.260058,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.630823,Horus Binary v2,,-0.4,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.630 MHz),2025-06-21T18:59:35.072308Z,5C030906123B1D28162942AE818EC20637490AEB8A69FB00000000000000A1BD
